0.84375,0.55269,0.32221,0.18027,0.099546,0.054751,0.030077,0.016516,0.0090688,0.0049793,0.0027339,0.0015011,0.00082417,0.00045251,0.00024845,0.00013641,7.4899e-05,4.1123e-05,2.2579e-05,1.2397e-05,6.8066e-06,3.7372e-06,2.0519e-06,1.1266e-06,6.1857e-07,3.3963e-07,1.8647e-07,1.0238e-07,5.6214e-08,3.0865e-08
1.1379,0.73167,0.42357,0.23644,0.13047,0.071747,0.039411,0.021642,0.011883,0.0065244,0.0035823,0.0019669,0.0010799,0.00059293,0.00032555,0.00017874,9.814e-05,5.3884e-05,2.9585e-05,1.6244e-05,8.9188e-06,4.8969e-06,2.6886e-06,1.4762e-06,8.1052e-07,4.4501e-07,2.4432e-07,1.3404e-07,7.2984e-08,3.6417e-08
2.1551,1.3238,0.75381,0.41857,0.2306,0.12674,0.069611,0.038224,0.020988,0.011523,0.006327,0.0034738,0.0019073,0.0010472,0.00057498,0.00031569,0.00017333,9.5169e-05,5.2253e-05,2.869e-05,1.5752e-05,8.6487e-06,4.7485e-06,2.6069e-06,1.4308e-06,7.8451e-07,4.2858e-07,2.3095e-07,1.1806e-07,4.791e-08
