0.6,0.15,0.066667,0.0375,0.024,0.016667,0.012245,0.009375,0.0074074,0.006,0.0049587,0.0041667,0.0035503,0.0030612,0.0026667,0.0023437,0.0020761,0.0018519,0.001662,0.0015,0.0013605,0.0012397,0.0011342,0.0010417,0.00096,0.00088757,0.00082305,0.00076531,0.00071344,0.00066667
0.62455,0.18621,0.087165,0.050231,0.032598,0.022842,0.016888,0.01299,0.0103,0.0083667,0.0069304,0.0058345,0.0049794,0.0042993,0.0037495,0.0032988,0.0029248,0.0026109,0.002345,0.0021177,0.0019219,0.0017521,0.0016038,0.0014736,0.0013586,0.0012565,0.0011655,0.0010829,0.00099907,0.00083742
0.69573,0.29308,0.15658,0.096512,0.065206,0.046925,0.035354,0.027579,0.022107,0.018113,0.015109,0.012794,0.010973,0.009514,0.0083276,0.0073498,0.0065346,0.0058477,0.0052637,0.0047629,0.0043302,0.0039539,0.0036242,0.0033334,0.003074,0.0028376,0.0026096,0.0023562,0.0019876,0.0012717
