1.6667,6.6667,15,26.667,41.667,60,81.667,106.67,135,166.67,201.67,240,281.67,326.67,375,426.67,481.67,540,601.67,666.67,735,806.67,881.67,960,1041.7,1126.7,1215,1306.7,1401.7,1500
2.2874,7.6716,16.389,28.44,43.824,62.542,84.593,109.98,138.69,170.75,206.13,244.85,286.9,332.28,381,433.05,488.44,547.15,609.2,674.59,743.31,815.36,890.74,969.46,1051.5,1136.9,1225.6,1317.7,1413,1511.6
4.7911,11.373,21.289,34.538,51.12,71.036,94.285,120.87,150.78,184.03,220.61,260.53,303.78,350.36,400.28,453.53,510.11,570.02,633.27,699.85,769.77,843.02,919.6,999.52,1082.8,1169.3,1259.2,1352.3,1448.1,1541.9
