1.5625,4.4731,6.7779,8.1973,9.0045,9.4525,9.6992,9.8348,9.9093,9.9502,9.9727,9.985,9.9918,9.9955,9.9975,9.9986,9.9993,9.9996,9.9998,9.9999,9.9999,10,10,10,10,10,10,10,10,10
2.0347,4.8783,7.035,8.3449,9.0867,9.4978,9.7241,9.8485,9.9168,9.9543,9.9749,9.9862,9.9924,9.9958,9.9977,9.9987,9.9993,9.9996,9.9998,9.9999,9.9999,10,10,10,10,10,10,10,10,10
3.5348,6.0287,7.7386,8.7443,9.3082,9.6198,9.7912,9.8853,9.937,9.9654,9.981,9.9896,9.9943,9.9969,9.9983,9.9991,9.9995,9.9997,9.9998,9.9999,10,10,10,10,10,10,10,10,10,10
